Date/time  Mean wind speed (m/s)
01-Jan-2023-00:00:00  8.15
01-Jan-2023-00:10:00  5.66
01-Jan-2023-00:20:00 25.86
01-Jan-2023-00:30:00  5.42
01-Jan-2023-00:40:00 12.19
01-Jan-2023-00:50:00 27.46
01-Jan-2023-01:00:00 20.35
01-Jan-2023-01:10:00 13.98
01-Jan-2023-01:20:00  3.75
01-Jan-2023-01:30:00  3.40
01-Jan-2023-01:40:00 24.47
01-Jan-2023-01:50:00  3.11
01-Jan-2023-02:00:00  3.77
01-Jan-2023-02:10:00 15.30
01-Jan-2023-02:20:00  8.50
01-Jan-2023-02:30:00 25.15
01-Jan-2023-02:40:00 16.72
01-Jan-2023-02:50:00  5.34
01-Jan-2023-03:00:00  8.69
01-Jan-2023-03:10:00  3.66
01-Jan-2023-03:20:00 11.69
01-Jan-2023-03:30:00 32.86
01-Jan-2023-03:40:00  7.28
01-Jan-2023-03:50:00  4.70
01-Jan-2023-04:00:00 11.21
01-Jan-2023-04:10:00  9.48
01-Jan-2023-04:20:00  9.81
01-Jan-2023-04:30:00 17.41
01-Jan-2023-04:40:00 11.70
01-Jan-2023-04:50:00 23.91
01-Jan-2023-05:00:00 10.62
01-Jan-2023-05:10:00 33.42
01-Jan-2023-05:20:00 20.40
01-Jan-2023-05:30:00 31.57
01-Jan-2023-05:40:00 27.49
01-Jan-2023-05:50:00  7.93
01-Jan-2023-06:00:00 10.86
01-Jan-2023-06:10:00 19.29
01-Jan-2023-06:20:00  4.07
01-Jan-2023-06:30:00 33.04
01-Jan-2023-06:40:00 16.34
01-Jan-2023-06:50:00 17.67
01-Jan-2023-07:00:00  9.30
01-Jan-2023-07:10:00  8.62
01-Jan-2023-07:20:00 23.31
01-Jan-2023-07:30:00 15.21
01-Jan-2023-07:40:00 16.18
01-Jan-2023-07:50:00 11.89
01-Jan-2023-08:00:00 10.55
01-Jan-2023-08:10:00  9.55
01-Jan-2023-08:20:00 20.42
01-Jan-2023-08:30:00 11.18
01-Jan-2023-08:40:00 11.71
01-Jan-2023-08:50:00 24.26
01-Jan-2023-09:00:00 26.26
01-Jan-2023-09:10:00 15.02
01-Jan-2023-09:20:00  3.65
01-Jan-2023-09:30:00 18.69
01-Jan-2023-09:40:00 13.17
01-Jan-2023-09:50:00 22.02
01-Jan-2023-10:00:00  9.63
01-Jan-2023-10:10:00 21.04
01-Jan-2023-10:20:00 14.86
01-Jan-2023-10:30:00 10.77
01-Jan-2023-10:40:00  6.12
01-Jan-2023-10:50:00  3.67
01-Jan-2023-11:00:00 13.98
01-Jan-2023-11:10:00 25.30
01-Jan-2023-11:20:00 24.82
01-Jan-2023-11:30:00 20.97
01-Jan-2023-11:40:00  7.50
01-Jan-2023-11:50:00 21.06
01-Jan-2023-12:00:00  8.16
01-Jan-2023-12:10:00 21.39
01-Jan-2023-12:20:00  4.88
01-Jan-2023-12:30:00 18.44
01-Jan-2023-12:40:00 22.96
01-Jan-2023-12:50:00 21.16
01-Jan-2023-13:00:00 12.53
01-Jan-2023-13:10:00 15.57
01-Jan-2023-13:20:00 18.40
01-Jan-2023-13:30:00  7.75
01-Jan-2023-13:40:00 13.17
01-Jan-2023-13:50:00 13.92
01-Jan-2023-14:00:00  5.29
01-Jan-2023-14:10:00 20.14
01-Jan-2023-14:20:00  9.49
